UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
21d3ef81cd924205b473cd97809b4fc7;1;RW;16;TabEscritaConj2ModuloMedida;Holding register;15;Analog output;15;500;32000;5000;10;pF;pF;pF;;;;Conj_2;;Público;Parâmetro de valor inicial de capacitância - Conjunto 2 - Fase A;Parameter of capacitance initial value - Set 2 - Phase A;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
63b5dac0e3244cf98bfd9aced59219e4;1;RW;16;TabEscritaConj2ModuloMedida;Holding register;16;Analog output;16;10;32000;300;1000;%;%;%;;;;Conj_2;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 2 - Fase A;Parameter of delta tangent initial value - Set 2 - Phase A;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
3aaae5858d1d4498ba1ad5d9d589b603;1;RW;16;TabEscritaConj2ModuloMedida;Holding register;17;Analog output;17;500;32000;5000;10;pF;pF;pF;;;;Conj_2;;Público;Parâmetro de valor inicial de capacitância - Conjunto 2 - Fase B;Parameter of capacitance initial value - Set 2 - Phase B;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
711965145b4b45f79478351af6408446;1;RW;16;TabEscritaConj2ModuloMedida;Holding register;18;Analog output;18;10;32000;300;1000;%;%;%;;;;Conj_2;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 2 - Fase B;Parameter of delta tangent initial value - Set 2 - Phase B;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
2b0e037cbf57433eb5bcdaae081fdf67;1;RW;16;TabEscritaConj2ModuloMedida;Holding register;19;Analog output;19;500;32000;5000;10;pF;pF;pF;;;;Conj_2;;Público;Parâmetro de valor inicial de capacitância - Conjunto 2 - Fase C;Parameter of capacitance initial value - Set 2 - Phase C;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
9638cc9d8d8e45ae932eafaf158a4f31;1;RW;16;TabEscritaConj2ModuloMedida;Holding register;20;Analog output;20;10;32000;300;1000;%;%;%;;;;Conj_2;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 2 - Fase C;Parameter of delta tangent initial value - Set 2 - Phase C;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
2097fde21ca549e6a7495ff0ed300c0f;1;RW;16;TabEscritaConj2ModuloMedida;Holding register;21;Analog output;21;500;32000;5000;10;pF;pF;pF;;;;Conj_2;;Público;Parâmetro de valor inicial de capacitância - Conjunto 2 - Fase R;Parameter of capacitance initial value - Set 2 - Phase R;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
4c0b31c5d6d54ba1a330581b8084ff9c;1;RW;16;TabEscritaConj2ModuloMedida;Holding register;22;Analog output;22;10;32000;300;1000;%;%;%;;;;Conj_2;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 2 - Fase R;Parameter of delta tangent initial value - Set 2 - Phase R;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
7bc13721be564646b742fe62c040b0bc;1;RW;16;TabEscritaConj3ModuloMedida;Holding register;23;Analog output;23;500;32000;5000;10;pF;pF;pF;;;;Conj_3;;Público;Parâmetro de valor inicial de capacitância - Conjunto 3 - Fase A;Parameter of capacitance initial value - Set 3 - Phase A;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
c351cde123a44f16bc2950a96478d01c;1;RW;16;TabEscritaConj3ModuloMedida;Holding register;24;Analog output;24;10;32000;300;1000;%;%;%;;;;Conj_3;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 3 - Fase A;Parameter of delta tangent initial value - Set 3 - Phase A;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
3842a0f82b564e87925a23203ae7b29c;1;RW;16;TabEscritaConj3ModuloMedida;Holding register;25;Analog output;25;500;32000;5000;10;pF;pF;pF;;;;Conj_3;;Público;Parâmetro de valor inicial de capacitância - Conjunto 3 - Fase B;Parameter of capacitance initial value - Set 3 - Phase B;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
1acf2ea271ec42d0b3bc5050761497c7;1;RW;16;TabEscritaConj3ModuloMedida;Holding register;26;Analog output;26;10;32000;300;1000;%;%;%;;;;Conj_3;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 3 - Fase B;Parameter of delta tangent initial value - Set 3 - Phase B;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
f37a7634ec084f84ad17e72492be4ad7;1;RW;16;TabEscritaConj3ModuloMedida;Holding register;27;Analog output;27;500;32000;5000;10;pF;pF;pF;;;;Conj_3;;Público;Parâmetro de valor inicial de capacitância - Conjunto 3 - Fase C;Parameter of capacitance initial value - Set 3 - Phase C;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
02e20e5d92164184906739b74e1ab03e;1;RW;16;TabEscritaConj3ModuloMedida;Holding register;28;Analog output;28;10;32000;300;1000;%;%;%;;;;Conj_3;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 3 - Fase C;Parameter of delta tangent initial value - Set 3 - Phase C;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
4cd46d725bf94aa7892fb7bb10711299;1;RW;16;TabEscritaConj3ModuloMedida;Holding register;29;Analog output;29;500;32000;5000;10;pF;pF;pF;;;;Conj_3;;Público;Parâmetro de valor inicial de capacitância - Conjunto 3 - Fase R;Parameter of capacitance initial value - Set 3 - Phase R;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
286348d50763423a84a1996e6f4789ae;1;RW;16;TabEscritaConj3ModuloMedida;Holding register;30;Analog output;30;10;32000;300;1000;%;%;%;;;;Conj_3;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 3 - Fase R;Parameter of delta tangent initial value - Set 3 - Phase R;;;;;;;;;Valores iniciais;;;Parâmetro;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3c13216bcc154c1ba51b8e5344bdf1db;1;RW;16;TabEscritaReles;Holding register;31;Analog output;31;0;200;5;10;%;%;%;;;;;;Público;Parâmetro de histerese dos relés;Parameter of relay hysteresis;;;;;;;;;;;;;;;;;
59598b081cf84fca87ef807070638f7f;1;RW;0x0001;TabEscritaReles;Holding register;32;Binary output;0;0;1;0;1;;;;0=NA\1=NF;0=NO\1=NC;0=NA\1=NC;;;Público;Parâmetro de operação relé 1;Parameter of relay operation 1;;;;;;;;;;;;;;;;;
26fb022258e84ad48a4efaac5322bdc9;1;RW;0x0002;TabEscritaReles;Holding register;32;Binary output;1;0;1;0;1;;;;0=NA\1=NF;0=NO\1=NC;0=NA\1=NC;;;Público;Parâmetro de operação relé 2;Parameter of relay operation 2;;;;;;;;;;;;;;;;;
efed23d799e741b8a42e41df4de3690a;1;RW;0x0004;TabEscritaReles;Holding register;32;Binary output;2;0;1;0;1;;;;0=NA\1=NF;0=NO\1=NC;0=NA\1=NC;;;Público;Parâmetro de operação relé 3;Parameter of relay operation 3;;;;;;;;;;;;;;;;;
4dfe9ae4a54f44d0ae4d730c0c41a077;1;RW;0x0008;TabEscritaReles;Holding register;32;Binary output;3;0;1;0;1;;;;0=NA\1=NF;0=NO\1=NC;0=NA\1=NC;;;Público;Parâmetro de operação relé 4;Parameter of relay operation 4;;;;;;;;;;;;;;;;;
