UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
d82734f8f0a145e4a750bc9bbe68f5f1;1;RW;16;MdbRwTabTm1;Holding register;81;Analog output;61;-400;400;100;10;°C;°C;°C;;;;DTC;;Público;Parâmetro de alarme por diferencial de temperatura instantâneo do comutador;Parameter of alarm by instant differential;Parámetro de alarma por diferencial de temperatura instantáneo del cambiador de tomas;TM1\MNU\DTC\ADI;TM1\MNU\LTC\ADI;;;;;;Diferencial de temperatura do comutador;OLTC differential temperature;Diferencial de temperatura del cambiador de tomas;Parâmetro;;Sim;SDp_TM_$SLTC1$SP$DifAlmSpt$setMag$i \ SDp_TM_$SLTC1$SP$DifAlmSpt$setMag$f;;
93f7d7242f464e3b93cb9d9c2aa00160;1;RW;16;MdbRwTabTm1;Holding register;82;Analog output;62;-400;400;100;10;°C;°C;°C;;;;DTC;;Público;Parâmetro de alarme por diferencial de temperatura filtrado do comutador;Parameter of alarm by filtered differential;Parámetro de alarma por diferencial de temperatura filtrado del cambiador de tomas;TM1\MNU\DTC\ADF;TM1\MNU\LTC\ADF;;;;;;Diferencial de temperatura do comutador;OLTC differential temperature;Diferencial de temperatura del cambiador de tomas;Parâmetro;;Sim;SDp_TM_$SLTC1$SP$FilDifAlmSpt$setMag$i \ SDp_TM_$SLTC1$SP$FilDifAlmSpt$setMag$f;;
689ea2b9f8d5409eaee1a71462b36f41;1;RW;16;MdbRwTabTm1;Holding register;83;Analog output;63;1;10;5;1;°C;°C;°C;;;;DTC;;Público;Parâmetro de margem de temperatura para ajuste automático de alarmes;Parameter of temperature margin for automatic adjustment;Parámetro de margen de temperatura para ajuste automático de alarma;TM1\MNU\DTC\MAA;TM1\MNU\LTC\MAA;;;;;;Diferencial de temperatura do comutador;OLTC differential temperature;Diferencial de temperatura del cambiador de tomas;Parâmetro;;;SDp_TM_$SLTC1$SP$AdjTmpSet$setMag$i \ SDp_TM_$SLTC1$SP$AdjTmpSet$setMag$f;;
4d37493ebca9438ab61252d05ce0ffcf;1;RW;16;MdbRwTabTm1;Holding register;84;Analog output;64;1;720;336;1;min;min;min;;;;DTC;;Público;Parâmetro de tempo de amostragem para ajuste automático de alarmes;Parameter of sampling time for automatic adjustment;Parámetro de tiempo de muestreo para ajuste automático de alarma;TM1\MNU\DTC\TAA;TM1\MNU\LTC\TAA;;;;;;Diferencial de temperatura do comutador;OLTC differential temperature;Diferencial de temperatura del cambiador de tomas;Parâmetro;;;SDp_TM_$SLTC1$SP$AdjTmSvSet$setMag$i \ SDp_TM_$SLTC1$SP$AdjTmSvSet$setMag$f;;
071091a6ca31446ea1d05eaec0ec6168;1;RW;16;MdbRwTabTm1;Holding register;85;Analog output;65;0;720;180;1;min;min;min;;;;DTC;;Público;Parâmetro de constante de tempo para filtro do diferencial de temperatura do comutador;Parameter of time constant for filtered differential;Parámetro de constante de tiempo para el filtro del diferencial de temperatura del cambiador de tomas;TM1\MNU\DTC\CTF;TM1\MNU\LTC\CTF;;;;;;Diferencial de temperatura do comutador;OLTC differential temperature;Diferencial de temperatura del cambiador de tomas;Parâmetro;;;SDp_TM_$SLTC1$SP$ConsTmFilDif$setMag$i \ SDp_TM_$SLTC1$SP$ConsTmFilDif$setMag$f;;
74c1122527b64463ac4b8cda487909b1;1;RW;16;MdbRwTabTm1;Holding register;86;Analog output;66;0;240;20;1;min;min;min;;;;DTC;;Público;Parâmetro de temporização para alarmes por diferenciais de temperatura;Parameter of timing for differential alarms;Parámetro de temporización para alarmas por diferencial de temperatura;TM1\MNU\DTC\TAL;TM1\MNU\LTC\ALD;;;;;;Diferencial de temperatura do comutador;OLTC differential temperature;Diferencial de temperatura del cambiador de tomas;Parâmetro;;;SDp_TM_$SLTC1$SP$TmDifAlmSet$setMag$i \ SDp_TM_$SLTC1$SP$TmDifAlmSet$setMag$f;;
86582835a0944094b367c9c91f17ea2e;1;RW;16;MdbRwTabTm1;Holding register;87;Analog output;67;1;5;5;1;;;;1=Sensor RTD A TM1\2=Sensor RTD B TM1\3=Sensor RTD A TM2\4=Sensor RTD B TM2\5=Temperatura Topo do Óleo;1= TM1 RTD A Sensor\2=TM1 RTD B Sensor\3=TM2 RTD A Sensor\4=TM2 RTD B Sensor\5=Top oil temperature;1=Sensor RTD A TM1\2=Sensor RTD B TM1\3=Sensor RTD A TM2\4=Sensor RTD B TM2\5=Temperatura Superior del Aceite;DTC;;Público;Parâmetro de seleção do sensor de temperatura do óleo para cálculo do diferencial;Parameter of oil temperature sensor selection for temperature differential;Parámetro de selección del sensor de temperatura del aceite para cálculo del diferencial;TM1\MNU\DTC\TTR;TM1\MNU\LTC\TRT;;;;;;Diferencial de temperatura do comutador;OLTC differential temperature;Diferencial de temperatura del cambiador de tomas;Parâmetro;;;SDp_TM_$SIML1$SP$RtdSelDifSet$setMag$i \ SDp_TM_$SIML1$SP$RtdSelDifSet$setMag$f;;
b8ae7a5337624efcb0fe53a35590fef6;1;RW;16;MdbRwTabTm1;Holding register;88;Analog output;68;0;4;2;1;;;;0=Nenhum\1=Sensor RTD A TM1\2=Sensor RTD B TM1\3=Sensor RTD A TM2\4=Sensor RTD B TM2;0=None\1= TM1 RTD A Sensor\2=TM1 RTD B Sensor\3=TM2 RTD A Sensor\4=TM2 RTD B Sensor;0=Ninguno\1=Sensor RTD A TM1\2=Sensor RTD B TM1\3=Sensor RTD A TM2\4=Sensor RTD B TM2;DTC;;Público;Parâmetro de seleção do sensor de temperatura do comutador 1;Parameter of temperature sensor selection for OLTC 1;Parámetro de selección del sensor de temperatura del cambiador de tomas 1;TM1\MNU\DTC\TC1;TM1\MNU\LTC\LT1;;;;;;Diferencial de temperatura do comutador;OLTC differential temperature;Diferencial de temperatura del cambiador de tomas;Parâmetro;;;SDp_TM_$SLTC1$SP$RtdSelSet1$setMag$i \ SDp_TM_$SLTC1$SP$RtdSelSet1$setMag$f;;
da4c499e11e24595b29ecfa6a4e3c65c;1;RW;16;MdbRwTabTm1;Holding register;89;Analog output;69;0;4;0;1;;;;0=Nenhum\1=Sensor RTD A TM1\2=Sensor RTD B TM1\3=Sensor RTD A TM2\4=Sensor RTD B TM2;0=None\1= TM1 RTD A Sensor\2=TM1 RTD B Sensor\3=TM2 RTD A Sensor\4=TM2 RTD B Sensor;0=Ninguno\1=Sensor RTD A TM1\2=Sensor RTD B TM1\3=Sensor RTD A TM2\4=Sensor RTD B TM2;DTC;;Público;Parâmetro de seleção do sensor de temperatura do comutador 2;Parameter of temperature sensor selection for OLTC 2;Parámetro de selección del sensor de temperatura del cambiador de tomas 2;TM1\MNU\DTC\TC2;TM1\MNU\LTC\LT2;;;;;;Diferencial de temperatura do comutador;OLTC differential temperature;Diferencial de temperatura del cambiador de tomas;Parâmetro;;;SDp_TM_$SLTC1$SP$RtdSelSet2$setMag$i \ SDp_TM_$SLTC1$SP$RtdSelSet2$setMag$f;;
a3a6ffcae64541e3a36422d3bb91e571;1;RW;16;MdbRwTabTm1;Holding register;90;Analog output;70;0;4;0;1;;;;0=Nenhum\1=Sensor RTD A TM1\2=Sensor RTD B TM1\3=Sensor RTD A TM2\4=Sensor RTD B TM2;0=None\1= TM1 RTD A Sensor\2=TM1 RTD B Sensor\3=TM2 RTD A Sensor\4=TM2 RTD B Sensor;0=Ninguno\1=Sensor RTD A TM1\2=Sensor RTD B TM1\3=Sensor RTD A TM2\4=Sensor RTD B TM2;DTC;;Público;Parâmetro de seleção do sensor de temperatura do comutador 3;Parameter of temperature sensor selection for OLTC 3;Parámetro de selección del sensor de temperatura del cambiador de tomas 3;TM1\MNU\DTC\TC3;TM1\MNU\LTC\LT3;;;;;;Diferencial de temperatura do comutador;OLTC differential temperature;Diferencial de temperatura del cambiador de tomas;Parâmetro;;;SDp_TM_$SLTC1$SP$RtdSelSet3$setMag$i \ SDp_TM_$SLTC1$SP$RtdSelSet3$setMag$f;;
524f115b295f4aeab0e7ca539b0955b0;1;RW;16;MdbRwTabTm1;Holding register;91;Analog output;71;0;1;1;1;;;;0=OFF\1=ON;0=OFF\1=ON;0=OFF\1=ON;DTC;;Público;Parâmetro de iniciar ou interromper processo de ajuste automático de alarmes por diferencial de temperatura;Parameter of start-Stop automatic differential alarm adjustment process;Parámetro para iniciar o detener el proceso de ajuste automático de alarmas por diferencial de temperatura;TM1\MNU\DTC\AAA;TM1\MNU\LTC\AAS;;;;;;;;;Comando;;;SDp_TM_$SLTC1$SP$AlmAdjSpt$setVal;;
3d38dc55c57d4b26af494ed3630c22a8;1;RW;16;MdbRwTabTm1;Holding register;92;Analog output;47;1;31;0;1;dia;day;día;;;;;;Público;Parâmetro de ajuste do relógio - Dia;Parameter of clock adjustment- Day;Parámetro de ajuste del reloj - Día;TM1\MNU\RLG\DIA;TM1\MNU\CLK\DAY;;;;;;;;;;;;SDp_TM_$LPHD1$SP$SetDay$setMag$i \ SDp_TM_$LPHD1$SP$SetDay$setMag$f;;
c961aa6cfd534db99eda7be8a6201741;1;RW;16;MdbRwTabTm1;Holding register;93;Analog output;48;1;12;0;1;mês;month;mes;;;;;;Público;Parâmetro de ajuste do relógio - Mes;Parameter of clock adjustment - Month;Parámetro de ajuste del reloj - Mes;TM1\MNU\RLG\MES;TM1\MNU\CLK\MON;;;;;;;;;;;;SDp_TM_$LPHD1$SP$SetMonth$setMag$i \ SDp_TM_$LPHD1$SP$SetMonth$setMag$f;;
675cad7f654f4701ab35717c8c7863f3;1;RW;16;MdbRwTabTm1;Holding register;94;Analog output;49;0;99;0;1;ano;year;año;;;;;;Público;Parâmetro de ajuste do relógio - Ano;Parameter of clock adjustment - Year;Parámetro de ajuste del reloj - Año;TM1\MNU\RLG\ANO;TM1\MNU\CLK\YAR;;;;;;;;;;;;SDp_TM_$LPHD1$SP$SetYear$setMag$i \ SDp_TM_$LPHD1$SP$SetYear$setMag$f;;
b4979c80cb0240479d1a9eb8c4708760;1;RW;16;MdbRwTabTm1;Holding register;95;Analog output;50;0;23;0;1;h;h;h;;;;;;Público;Parâmetro de ajuste do relógio - Hora;Parameter of clock adjustment - Hour;Parámetro de ajuste del reloj - Hora;TM1\MNU\RLG\HOR;TM1\MNU\CLK\HOU;;;;;;;;;;;;SDp_TM_$LPHD1$SP$SetHour$setMag$i \ SDp_TM_$LPHD1$SP$SetHour$setMag$f;;
e9f4bb3126ac47ca9659479215887d40;1;RW;16;MdbRwTabTm1;Holding register;96;Analog output;51;0;59;0;1;min;min;min;;;;;;Público;Parâmetro de ajuste do relógio - Minuto;Parameter of clock adjustment - Minutes;Parámetro de ajuste del reloj - Minuto;TM1\MNU\RLG\MIN;TM1\MNU\CLK\MIN;;;;;;;;;;;;SDp_TM_$LPHD1$SP$Setm$setMag$i \ SDp_TM_$LPHD1$SP$Setm$setMag$f;;
c05b89f8e7814d09bba84366ebf7156f;1;RW;16;MdbRwTabTm1;Holding register;97;Analog output;80;1;4;2;1;;;;;;;;;Público;Parâmetro de número de grupos de resfriamento;Parameter of cooling groups number;Parámetro de número de grupos de refrigeración;TM1\MNU\CNF\NGR;TM1\MNU\CNF\NCG;;;;;;Resfriamento Forçado;Forced Cooling;Enfriamiento Forzado;Parâmetro;;;SDp_TM_$CCGR1$SP$NumCESet$setMag$i \ SDp_TM_$CCGR1$SP$NumCESet$setMag$f;;
0f08f5ed1cbd4ddb961a7180ee9413b4;1;RW;16;MdbRwTabTm1;Holding register;98;Analog output;81;-55;200;85;1;°C;°C;°C;;;;;c05b89f8e7814d09bba84366ebf7156f=3 E a56b107c1e304adabdbdff8510bb08f2=1;Público;Parâmetro de temperatura de partida do estágio de resfriamento 3;Parameter of start temperature of cooling stage 3;Parámetro de temperatura inicial de la etapa de enfriamiento 3;TM1\MNU\RF\ER3\RF3;TM1\MNU\FAN\CS3\FC3;;;;;;Resfriamento Forçado;Forced Cooling;Enfriamiento Forzado;Parâmetro;;;SDp_TM_$CCGR3$SP$StrTmpSet$setMag$i \ SDp_TM_$CCGR3$SP$StrTmpSet$setMag$f;;
