UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
85e40cce52a84766a81c60d7cb0a1229;1;R;16;;Holding register;1012;Analog input;12;-9999;9999;;10;MVAr;MVAr;MVAr;;;;;;Público;Indicação de potência reativa;Indication of reactive power;Indicación de potencia reactiva;;;;;;;;Potências;Powers;Potencias;Geral;;Sim;SDp_AVR_$MMXN1$MX$VolAmpr$mag$f \ SDp_AVR_$MMXN1$MX$VolAmpr$mag$i \ SDp_AVR_$MMXN1$MX$VolAmpr$instMag$f \ SDp_AVR_$MMXN1$MX$VolAmpr$instMag$i;;CDC
e639ec95471745a39999e5d725ff8c13;1;R;16;;Holding register;1013;Analog input;13;0;9999;;10;MVA;MVA;MVA;;;;;;Público;Indicação de potência aparente;Indication of apparent power;Indicación de potencia aparente;;;;;;;;Potências;Powers;Potencias;Geral;;Sim;SDp_AVR_$MMXN1$MX$VolAmp$mag$f \ SDp_AVR_$MMXN1$MX$VolAmp$mag$i \ SDp_AVR_$MMXN1$MX$VolAmp$instMag$f \ SDp_AVR_$MMXN1$MX$VolAmp$instMag$i;;CDC
8fc82c6857e346b195cb2bd1b896a55b;1;R;0x0001;;Holding register;1014;Binary input;0;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Enabled;0=Desactivado\1=Activo;;;Público;Indicação de alarme por aumento excessivo da tensão no TP;Indication of alarm by PT voltage overflow;Indicación de alarma por aumento excesivo de tensión del TP;;;;;;;;;;;Alarme;;;SDp_AVR_$YPTR1$ST$OpOvV$stVal;;CDC
a7b8ebc055df41b4aa12be0ac0d8fe81;1;R;0x0002;;Holding register;1014;Binary input;1;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Enabled;0=Desactivado\1=Activo;;;Público;Indicação de alarme por corrente de linha acima da margem de segurança;Indication of alarm by current above safety level;Indicación de alarma por corriente de línea por encima del margen de seguridad;;;;;;;;;;;Alarme;;;SDp_AVR_$YPTR1$ST$OpOvA$stVal;;CDC
497c9e864bec49f6abdbe81475d6a7a4;1;R;0x0004;;Holding register;1014;Binary input;2;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Enabled;0=Desactivado\1=Activo;;;Público;Indicação de alarme por queda excessiva da tensão medida no TP;Indication of alarm by PT voltage underflow;Indicación de alarma por caída excesiva de tensión medida en el TP;;;;;;;;;;;Alarme;;;SDp_AVR_$YPTR1$ST$OpUnV$stVal;;CDC
f3967c5f029c41fda04f79494a652b39;1;R;0x0008;;Holding register;1014;Binary input;3;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Enabled;0=Desactivado\1=Activo;;;Público;Indicação de comutador bloqueado;Indication of blocked OLTC;Indicación de cambiador de tomas bloqueado;;;;;;;;;;;Debug;;;SDp_AVR_$ATCC1$ST$LTCAlm$stVal;;CDC
e825ded92c924b15ae77c0c12663e3c1;1;R;0x0010;;Holding register;1014;Binary input;4;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Enabled;0=Desactivado\1=Activo;OLMT;;Público;Indicação de aviso de manutenção por número de operações;Indication of warning of maintenance by operations number;Indicación de aviso de mantenimiento por número de operaciones;;;;;;;;Manutenção - Comutador;Maintenance - OLTC;Mantenimiento - Cambiador de tomas;Geral;;;SDp_AVR_$ATCC3$ST$MaintWrnNum$stVal;;CDC
25c90bb976c446ae814411c9536c645c;1;R;0x0020;;Holding register;1014;Binary input;5;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Enabled;0=Desactivado\1=Activo;OLMT;;Público;Indicação de aviso de manutenção por somatória de corrente comutada ao quadrado;Indication of warning of days to maintenance by switched current square;Indicación de aviso de mantenimiento por suma de corriente conmutada al cuadrado;;;;;;;;Manutenção - Comutador;Maintenance - OLTC;Mantenimiento - Cambiador de tomas;Geral;;;SDp_AVR_$ATCC3$ST$MaintWrnASum$stVal;;CDC
7792f7c2ab4d488f844230a7d02d388d;1;R;0x0040;;Holding register;1014;Binary input;6;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Enabled;0=Desactivado\1=Activo;OLMT;;Público;Indicação de aviso de que a manutenção no comutador deve ser efetuada;Indication of warning that OLTC must be maintenanced;Indicación de aviso de que se debe realizar el mantenimiento del cambiador de tomas;;;;;;;;Manutenção - Comutador;Maintenance - OLTC;Mantenimiento - Cambiador de tomas;Geral;;;SDp_AVR_$ATCC3$ST$LTCMaintWrn$stVal;;CDC
3c7480683d304a009641b8c6beacb27e;0;R;0x0080;;Holding register;1014;Binary input;7;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Enabled;;CCPR;;Uso interno;Indicação de alarme por corrente circulante alta;Indication of alarm by high circulating current;;;;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
ed4435da11914966a320b2864e55d208;0;R;0x0100;;Holding register;1014;Binary input;8;0;1;;1;;;;0=Desativado\1=Ativo;0=Disabled\1=Enabled;;CCPR;;Uso interno;Indicação de autodiagnóstico de parametrização do parâmetro de paralelismo por corrente circulante;Indication of alarm by self-diagnosis for parallelism by circulating current parameter baddly setted;;;;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;SDp_AVR_$LPHD1$ST$CirParSetErr$stVal;;CDC
