UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
ef91a12714a84985ada4858d0cf10d11;1;R;Bit;;Discrete input;4008;Binary input;1059;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por temperatura do transOpto - Alto - Canal 5;Indication of alarm by transOpto temperature - High - Chanel 5;;;;;;;;;TransOpto;TransOpto;;Debug;;;;;
8d9bae30f3c94af9b47667abe7558b5a;1;R;FLOAT_ABCD;;Input register;4009;Analog input;255;0;4294967295;0;10;°C/dia;°C/day;;;;;;;Público;Indicação de tendência de evolução da temperatura do transOpto - Canal 6;Indication of transOpto temperature rate of change - Channel 6;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;Sim;;;
905c21e5d15b403784129e51ca3ea95a;1;R;Bit;;Discrete input;4009;Binary input;1060;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por temperatura do transOpto - Muito alto - Canal 6;Indication of alarm by transOpto temperature - Very high - Chanel 6;;;;;;;;;TransOpto;TransOpto;;Debug;;;;;
7644dcc4959a47feb222534ce9b53014;1;R;Bit;;Discrete input;4010;Binary input;1061;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por temperatura do transOpto - Alto - Canal 6;Indication of alarm by transOpto temperature - High - Chanel 6;;;;;;;;;TransOpto;TransOpto;;Debug;;;;;
3b5a9293161349dd81d0578d973c37cd;1;R;FLOAT_ABCD;;Input register;4011;Analog input;256;0;4294967295;0;10;°C/dia;°C/day;;;;;;;Público;Indicação de tendência de evolução da temperatura do transOpto - Canal 7;Indication of transOpto temperature rate of change - Channel 7;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;Sim;;;
7e89eaca5da64772adb72b258b99955e;1;R;Bit;;Discrete input;4011;Binary input;1062;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por temperatura do transOpto - Muito alto - Canal 7;Indication of alarm by transOpto temperature - Very high - Chanel 7;;;;;;;;;TransOpto;TransOpto;;Debug;;;;;
28ea5325f7814418ae9b45e7e3bced91;1;R;Bit;;Discrete input;4012;Binary input;1063;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por temperatura do transOpto - Alto - Canal 7;Indication of alarm by transOpto temperature - High - Chanel 7;;;;;;;;;TransOpto;TransOpto;;Debug;;;;;
0f6b6b3611d14587ab38c699b9de8f1e;1;R;FLOAT_ABCD;;Input register;4013;Analog input;257;0;4294967295;0;10;°C/dia;°C/day;;;;;;;Público;Indicação de tendência de evolução da temperatura do transOpto - Canal 8;Indication of transOpto temperature rate of change - Channel 8;;;;;;;;;TransOpto - Tendências;TransOpto - Rate of change;;Debug;;Sim;;;
068ee38105734094b7a0f36f72c68918;1;R;Bit;;Discrete input;4013;Binary input;1064;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por temperatura do transOpto - Muito alto - Canal 8;Indication of alarm by transOpto temperature - Very high - Chanel 8;;;;;;;;;TransOpto;TransOpto;;Debug;;;;;
d710ce2bcb714e398feaeec7815dc3ce;1;R;Bit;;Discrete input;4014;Binary input;1065;0;1;0;1;;;;0=Inativo\1=Ativo;0=Not triggered\1=Triggered;;;;Público;Indicação de alarme por temperatura do transOpto - Alto - Canal 8;Indication of alarm by transOpto temperature - High - Chanel 8;;;;;;;;;TransOpto;TransOpto;;Debug;;;;;
