UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
62a7273679464db8bc142e86c8179df3;1;RW;16;TabParametrosCalcConj1;Holding register;2004;Analog output;10;500;32000;5000;10;pF;pF;pF;;;;;;Público;Parâmetro de valor inicial de capacitância - Conjunto 1 - Fase A;Parameter of capacitance initial value - Set 1 - Phase A;;;;;;Conjunto 1;Set 1;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET1$ZBSH1$SP$RefReact$setMag$i \ SDBSET1$ZBSH1$SP$RefReact$setMag$f;;
460ab0e5edc14af1b315eb31c0fb28b2;1;RW;16;TabParametrosCalcConj1;Holding register;2005;Analog output;11;10;32000;300;1000;%;%;%;;;;;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 1 - Fase A;Parameter of tangent delta initial value - Set 1 - Phase A;;;;;;Conjunto 1;Set 1;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET1$ZBSH1$SP$RefLosFact$setMag$i \ SDBSET1$ZBSH1$SP$RefLosFact$setMag$f;;
924a2046e7bc42b18a2364f8733e417b;1;RW;16;TabParametrosCalcConj1;Holding register;2006;Analog output;12;500;32000;5000;10;pF;pF;pF;;;;;;Público;Parâmetro de valor inicial de capacitância - Conjunto 1 - Fase B;Parameter of capacitance initial value - Set 1 - Phase B;;;;;;Conjunto 1;Set 1;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET1$ZBSH2$SP$RefReact$setMag$i \ SDBSET1$ZBSH2$SP$RefReact$setMag$f;;
9528334c2c8c49b19a9576222e4e4395;1;RW;16;TabParametrosCalcConj1;Holding register;2007;Analog output;13;10;32000;300;1000;%;%;%;;;;;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 1 - Fase B;Parameter of tangent delta initial value - Set 1 - Phase B;;;;;;Conjunto 1;Set 1;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET1$ZBSH2$SP$RefLosFact$setMag$i \ SDBSET1$ZBSH2$SP$RefLosFact$setMag$f;;
8454c376d3a94e51996d7114cd637841;1;RW;16;TabParametrosCalcConj1;Holding register;2008;Analog output;14;500;32000;5000;10;pF;pF;pF;;;;;;Público;Parâmetro de valor inicial de capacitância - Conjunto 1 - Fase C;Parameter of capacitance initial value - Set 1 - Phase C;;;;;;Conjunto 1;Set 1;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET1$ZBSH3$SP$RefReact$setMag$i \ SDBSET1$ZBSH3$SP$RefReact$setMag$f;;
84195832f19f45bcacd29ae019f9a8f4;1;RW;16;TabParametrosCalcConj1;Holding register;2009;Analog output;15;10;32000;300;1000;%;%;%;;;;;;Público;Parâmetro de valor inicial de tangente delta - Conjunto 1 - Fase C;Parameter of tangent delta initial value - Set 1 - Phase C;;;;;;Conjunto 1;Set 1;;Valores iniciais;Initial values;Valores iniciales;Parâmetro;;Sim;SDBSET1$ZBSH3$SP$RefLosFact$setMag$i \ SDBSET1$ZBSH3$SP$RefLosFact$setMag$f;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0046e548d8a84af5981e1eaf19a9197d;1;RW;16;TabParametrosCalcConj2;Holding register;2100;Analog output;16;0;1000;10;1;%;%;%;;;;;;Fábrica;Parâmetro de dif max. Entre cálculos redundantes tg. Delta Conjunto 2;Parameter of max difference between redundant tg. Delta calculations set 2;;;;;;;;;;;;Parâmetro;;;;;
27db7e47a5b94f5db84f932747dbf59d;1;RW;16;TabParametrosCalcConj2;Holding register;2101;Analog output;17;0;5000;450;1000;%;%;%;;;;;;Fábrica;Parâmetro de curva de relevância XA Conjunto 2;Parameter of XA relevance curve set 2;;;;;;;;;;;;Parâmetro;;;;;
a72f63691972444781286cd8990b181f;1;RW;16;TabParametrosCalcConj2;Holding register;2102;Analog output;18;0;5000;750;1000;%;%;%;;;;;;Fábrica;Parâmetro de curva de relevância XB Conjunto 2;Parameter of XB relevance curve set 2;;;;;;;;;;;;Parâmetro;;;;;
