UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
130b9956c7d049099d9e5ddf40c84192;1;RW;16;TabEscritaHwConfig;Holding register;45005;Analog output;2;0;37;;1;;;;;;;;;Público;Parâmetro de ajuste do relógio - Ano;Parameter of clock adjustment - Year;Parámetro de ajuste del reloj - Año;;YEAR;;;;;;;;;;;;SDp_GMP_$LPHD1$SP$SetYear$setMag$i \ SDp_GMP_$LPHD1$SP$SetYear$setMag$f;;
110c474201c041a2b05e2698a3d433f7;1;RW;16;TabEscritaHwConfig;Holding register;45006;Analog output;3;0;23;;1;;;;;;;;;Público;Parâmetro de ajuste do relógio - Hora;Parameter of clock adjustment - Hour;Parámetro de ajuste del reloj - Hora;;HOUR;;;;;;;;;;;;SDp_GMP_$LPHD1$SP$SetHour$setMag$i \ SDp_GMP_$LPHD1$SP$SetHour$setMag$f;;
22bb5dd697ad4b4cac29a5e211e3a09f;1;RW;16;TabEscritaHwConfig;Holding register;45007;Analog output;4;0;59;;1;;;;;;;;;Público;Parâmetro de ajuste do relógio - Minuto;Parameter of clock adjustment - Minute;Parámetro de ajuste del reloj - Minuto;;MIN;;;;;;;;;;;;SDp_GMP_$LPHD1$SP$Setm$setMag$i \ SDp_GMP_$LPHD1$SP$Setm$setMag$f;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ae5cc0d80f4740ab853eb88284917488;0;RW;16;TabEscritaHwUart;Holding register;45100;Analog output;37;0;5;1;1;bps;;;0=4800\1=9600\2=19200\3=38400\4=57600\5=115200;;;;;Privado;Parâmetro Baudrate;;;;BDR;;;;;;;;;;;;;;
15a28c2ca2b44bd9b5572bf88a75e5ee;0;RW;16;TabEscritaHwUart;Holding register;45101;Analog output;38;0;1;0;1;;;;0=Modbus\1=DNP3;;;;;Privado;Parâmetro Protocolo;;;;PRT;;;;;;;;;;;;;;
abf41f9caa6e495889e78e5b841d1ba9;0;RW;16;TabEscritaHwUart;Holding register;45102;Analog output;39;1;247;0;1;;;;;;;;;Privado;Parâmetro Endereço;;;;ADDR;;;;;;;;;;;;;;
7d5f0be4b4004403a34096e5de362b37;0;RW;16;TabEscritaHwUart;Holding register;45103;Analog output;40;5;500;0;1;ms;;;;;;;;Privado;Parâmetro Rx Delay;;;;DLRX;;;;;;;;;;;;;;
4233a2afaced42c698b09a6956ead7d2;0;RW;16;TabEscritaHwUart;Holding register;45104;Analog output;41;5;255;0;1;ms;;;;;;;;Privado;Parâmetro Tx Delay;;;;DLTX;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
c3675154b7f2473e9c59f7de7f4f0dbd;1;R;Bit;TabLeituraBinDebug;Discrete input;50000;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 0 (MENU);;;;;;;;;;;;;;;;;;
